j_day,host_spp,host_den
2183,squirrel,8
2184,deer,8
2184,mouse,100
2184,squirrel,8
2185,deer,8
2185,mouse,100
2185,squirrel,8
2186,deer,8
2186,mouse,100
2186,squirrel,8
2187,deer,8
2187,mouse,100
2187,squirrel,8
2188,deer,8
2188,mouse,100
2188,squirrel,8
2189,deer,8
2189,mouse,100
2189,squirrel,8
2190,deer,8
2190,mouse,100
2190,squirrel,8
2191,deer,8
2191,mouse,100
2191,squirrel,8
2192,deer,8
2192,mouse,100
2192,squirrel,8
2193,deer,8
2193,mouse,100
2193,squirrel,8
2194,deer,8
2194,mouse,100
2194,squirrel,8
2195,deer,8
2195,mouse,100
2195,squirrel,8
2196,deer,8
2196,mouse,100
2196,squirrel,8
2197,deer,8
2197,mouse,100
2197,squirrel,8
2198,deer,8
2198,mouse,100
2198,squirrel,8
2199,deer,8
2199,mouse,100
2199,squirrel,8
2200,deer,8
2200,mouse,100
2200,squirrel,8
2201,deer,8
2201,mouse,100
2201,squirrel,8
2202,deer,8
2202,mouse,100
2202,squirrel,8
2203,deer,8
2203,mouse,100
2203,squirrel,8
2204,deer,8
2204,mouse,100
2204,squirrel,8
2205,deer,8
2205,mouse,100
2205,squirrel,8
2206,deer,8
2206,mouse,100
2206,squirrel,8
2207,deer,8
2207,mouse,100
2207,squirrel,8
2208,deer,8
2208,mouse,100
2208,squirrel,8
2209,deer,8
2209,mouse,100
2209,squirrel,8
2210,deer,8
2210,mouse,100
2210,squirrel,8
2211,deer,8
2211,mouse,100
2211,squirrel,8
2212,deer,8
2212,mouse,100
2212,squirrel,8
2213,deer,8
2213,mouse,100
2213,squirrel,8
2214,deer,8
2214,mouse,100
2214,squirrel,8
2215,deer,8
2215,mouse,100
2215,squirrel,8
2216,deer,8
2216,mouse,100
2216,squirrel,8
2217,deer,8
2217,mouse,100
2217,squirrel,8
2218,deer,8
2218,mouse,100
2218,squirrel,8
2219,deer,8
2219,mouse,100
2219,squirrel,8
2220,deer,8
2220,mouse,100
2220,squirrel,8
2221,deer,8
2221,mouse,100
2221,squirrel,8
2222,deer,8
2222,mouse,100
2222,squirrel,8
2223,deer,8
2223,mouse,100
2223,squirrel,8
2224,deer,8
2224,mouse,100
2224,squirrel,8
2225,deer,8
2225,mouse,100
2225,squirrel,8
2226,deer,8
2226,mouse,100
2226,squirrel,8
2227,deer,8
2227,mouse,100
2227,squirrel,8
2228,deer,8
2228,mouse,100
2228,squirrel,8
2229,deer,8
2229,mouse,100
2229,squirrel,8
2230,deer,8
2230,mouse,100
2230,squirrel,8
2231,deer,8
2231,mouse,100
2231,squirrel,8
2232,deer,8
2232,mouse,100
2232,squirrel,8
2233,deer,8
2233,mouse,100
2233,squirrel,8
2234,deer,8
2234,mouse,100
2234,squirrel,8
2235,deer,8
2235,mouse,100
2235,squirrel,8
2236,deer,8
2236,mouse,100
2236,squirrel,8
2237,deer,8
2237,mouse,100
2237,squirrel,8
2238,deer,8
2238,mouse,100
2238,squirrel,8
2239,deer,8
2239,mouse,100
2239,squirrel,8
2240,deer,8
2240,mouse,100
2240,squirrel,8
2241,deer,8
2241,mouse,100
2241,squirrel,8
2242,deer,8
2242,mouse,100
2242,squirrel,8
2243,deer,8
2243,mouse,100
2243,squirrel,8
2244,deer,8
2244,mouse,100
2244,squirrel,8
2245,deer,8
2245,mouse,100
2245,squirrel,8
2246,deer,8
2246,mouse,100
2246,squirrel,8
2247,deer,8
2247,mouse,100
2247,squirrel,8
2248,deer,8
2248,mouse,100
2248,squirrel,8
2249,deer,8
2249,mouse,100
2249,squirrel,8
2250,deer,8
2250,mouse,100
2250,squirrel,8
2251,deer,8
2251,mouse,100
2251,squirrel,8
2252,deer,8
2252,mouse,100
2252,squirrel,8
2253,deer,8
2253,mouse,100
2253,squirrel,8
2254,deer,8
2254,mouse,100
2254,squirrel,8
2255,deer,8
2255,mouse,100
2255,squirrel,8
2256,deer,8
2256,mouse,100
2256,squirrel,8
2257,deer,8
2257,mouse,100
2257,squirrel,8
2258,deer,8
2258,mouse,100
2258,squirrel,8
2259,deer,8
2259,mouse,100
2259,squirrel,8
2260,deer,8
2260,mouse,100
2260,squirrel,8
2261,deer,8
2261,mouse,100
2261,squirrel,8
2262,deer,8
2262,mouse,100
2262,squirrel,8
2263,deer,8
2263,mouse,100
2263,squirrel,8
2264,deer,8
2264,mouse,100
2264,squirrel,8
2265,deer,8
2265,mouse,100
2265,squirrel,8
2266,deer,8
2266,mouse,100
2266,squirrel,8
2267,deer,8
2267,mouse,100
2267,squirrel,8
2268,deer,8
2268,mouse,100
2268,squirrel,8
2269,deer,8
2269,mouse,100
2269,squirrel,8
2270,deer,8
2270,mouse,100
2270,squirrel,8
2271,deer,8
2271,mouse,100
2271,squirrel,8
2272,deer,8
2272,mouse,100
2272,squirrel,8
2273,deer,8
2273,mouse,100
2273,squirrel,8
2274,deer,8
2274,mouse,100
2274,squirrel,8
2275,deer,8
2275,mouse,100
2275,squirrel,8
2276,deer,8
2276,mouse,100
2276,squirrel,8
2277,deer,8
2277,mouse,100
2277,squirrel,8
2278,deer,8
2278,mouse,100
2278,squirrel,8
2279,deer,8
2279,mouse,100
2279,squirrel,8
2280,deer,8
2280,mouse,100
2280,squirrel,8
2281,deer,8
2281,mouse,100
2281,squirrel,8
2282,deer,8
2282,mouse,100
2282,squirrel,8
2283,deer,8
2283,mouse,100
2283,squirrel,8
2284,deer,8
2284,mouse,100
2284,squirrel,8
2285,deer,8
2285,mouse,100
2285,squirrel,8
2286,deer,8
2286,mouse,100
2286,squirrel,8
2287,deer,8
2287,mouse,100
2287,squirrel,8
2288,deer,8
2288,mouse,100
2288,squirrel,8
2289,deer,8
2289,mouse,100
2289,squirrel,8
2290,deer,8
2290,mouse,100
2290,squirrel,8
2291,deer,8
2291,mouse,100
2291,squirrel,8
2292,deer,8
2292,mouse,100
2292,squirrel,8
2293,deer,8
2293,mouse,100
2293,squirrel,8
2294,deer,8
2294,mouse,100
2294,squirrel,8
2295,deer,8
2295,mouse,100
2295,squirrel,8
2296,deer,8
2296,mouse,100
2296,squirrel,8
2297,deer,8
2297,mouse,100
2297,squirrel,8
2298,deer,8
2298,mouse,100
2298,squirrel,8
2299,deer,8
2299,mouse,100
2299,squirrel,8
2300,deer,8
2300,mouse,100
2300,squirrel,8
2301,deer,8
2301,mouse,100
2301,squirrel,8
2302,deer,8
2302,mouse,100
2302,squirrel,8
2303,deer,8
2303,mouse,100
2303,squirrel,8
2304,deer,8
2304,mouse,100
2304,squirrel,8
2305,deer,8
2305,mouse,100
2305,squirrel,8
2306,deer,8
2306,mouse,100
2306,squirrel,8
2307,deer,8
2307,mouse,100
2307,squirrel,8
2308,deer,8
2308,mouse,100
2308,squirrel,8
2309,deer,8
2309,mouse,100
2309,squirrel,8
2310,deer,8
2310,mouse,100
2310,squirrel,8
2311,deer,8
2311,mouse,100
2311,squirrel,8
2312,deer,8
2312,mouse,100
2312,squirrel,8
2313,deer,8
2313,mouse,100
2313,squirrel,8
2314,deer,8
2314,mouse,100
2314,squirrel,8
2315,deer,8
2315,mouse,100
2315,squirrel,8
2316,deer,8
2316,mouse,100
2316,squirrel,8
2317,deer,8
2317,mouse,100
2317,squirrel,8
2318,deer,8
2318,mouse,100
2318,squirrel,8
2319,deer,8
2319,mouse,100
2319,squirrel,8
2320,deer,8
2320,mouse,100
2320,squirrel,8
2321,deer,8
2321,mouse,100
2321,squirrel,8
2322,deer,8
2322,mouse,100
2322,squirrel,8
2323,deer,8
2323,mouse,100
2323,squirrel,8
2324,deer,8
2324,mouse,100
2324,squirrel,8
2325,deer,8
2325,mouse,100
2325,squirrel,8
2326,deer,8
2326,mouse,100
2326,squirrel,8
2327,deer,8
2327,mouse,100
2327,squirrel,8
2328,deer,8
2328,mouse,100
2328,squirrel,8
2329,deer,8
2329,mouse,100
2329,squirrel,8
2330,deer,8
2330,mouse,100
2330,squirrel,8
2331,deer,8
2331,mouse,100
2331,squirrel,8
2332,deer,8
2332,mouse,100
2332,squirrel,8
2333,deer,8
2333,mouse,100
2333,squirrel,8
2334,deer,8
2334,mouse,100
2334,squirrel,8
2335,deer,8
2335,mouse,100
2335,squirrel,8
2336,deer,8
2336,mouse,100
2336,squirrel,8
2337,deer,8
2337,mouse,100
2337,squirrel,8
2338,deer,8
2338,mouse,100
2338,squirrel,8
2339,deer,8
2339,mouse,100
2339,squirrel,8
2340,deer,8
2340,mouse,100
2340,squirrel,8
2341,deer,8
2341,mouse,100
2341,squirrel,8
2342,deer,8
2342,mouse,100
2342,squirrel,8
2343,deer,8
2343,mouse,100
2343,squirrel,8
2344,deer,8
2344,mouse,100
2344,squirrel,8
2345,deer,8
2345,mouse,100
2345,squirrel,8
2346,deer,8
2346,mouse,100
2346,squirrel,8
2347,deer,8
2347,mouse,100
2347,squirrel,8
2348,deer,8
2348,mouse,100
2348,squirrel,8
2349,deer,8
2349,mouse,100
2349,squirrel,8
2350,deer,8
2350,mouse,100
2350,squirrel,8
2351,deer,8
2351,mouse,100
2351,squirrel,8
2352,deer,8
2352,mouse,100
2352,squirrel,8
2353,deer,8
2353,mouse,100
2353,squirrel,8
2354,deer,8
2354,mouse,100
2354,squirrel,8
2355,deer,8
2355,mouse,100
2355,squirrel,8
2356,deer,8
2356,mouse,100
2356,squirrel,8
2357,deer,8
2357,mouse,100
2357,squirrel,8
2358,deer,8
2358,mouse,100
2358,squirrel,8
2359,deer,8
2359,mouse,100
2359,squirrel,8
2360,deer,8
2360,mouse,100
2360,squirrel,8
2361,deer,8
2361,mouse,100
2361,squirrel,8
2362,deer,8
2362,mouse,100
2362,squirrel,8
2363,deer,8
2363,mouse,100
2363,squirrel,8
2364,deer,8
2364,mouse,100
2364,squirrel,8
2365,deer,8
2365,mouse,100
2365,squirrel,8
2366,deer,8
2366,mouse,100
2366,squirrel,8
2367,deer,8
2367,mouse,100
2367,squirrel,8
2368,deer,8
2368,mouse,100
2368,squirrel,8
2369,deer,8
2369,mouse,100
2369,squirrel,8
2370,deer,8
2370,mouse,100
2370,squirrel,8
2371,deer,8
2371,mouse,100
2371,squirrel,8
2372,deer,8
2372,mouse,100
2372,squirrel,8
2373,deer,8
2373,mouse,100
2373,squirrel,8
2374,deer,8
2374,mouse,100
2374,squirrel,8
2375,deer,8
2375,mouse,100
2375,squirrel,8
2376,deer,8
2376,mouse,100
2376,squirrel,8
2377,deer,8
2377,mouse,100
2377,squirrel,8
2378,deer,8
2378,mouse,100
2378,squirrel,8
2379,deer,8
2379,mouse,100
2379,squirrel,8
2380,deer,8
2380,mouse,100
2380,squirrel,8
2381,deer,8
2381,mouse,100
2381,squirrel,8
2382,deer,8
2382,mouse,100
2382,squirrel,8
2383,deer,8
2383,mouse,100
2383,squirrel,8
2384,deer,8
2384,mouse,100
2384,squirrel,8
2385,deer,8
2385,mouse,100
2385,squirrel,8
2386,deer,8
2386,mouse,100
2386,squirrel,8
2387,deer,8
2387,mouse,100
2387,squirrel,8
2388,deer,8
2388,mouse,100
2388,squirrel,8
2389,deer,8
2389,mouse,100
2389,squirrel,8
2390,deer,8
2390,mouse,100
2390,squirrel,8
2391,deer,8
2391,mouse,100
2391,squirrel,8
2392,deer,8
2392,mouse,100
2392,squirrel,8
2393,deer,8
2393,mouse,100
2393,squirrel,8
2394,deer,8
2394,mouse,100
2394,squirrel,8
2395,deer,8
2395,mouse,100
2395,squirrel,8
2396,deer,8
2396,mouse,100
2396,squirrel,8
2397,deer,8
2397,mouse,100
2397,squirrel,8
2398,deer,8
2398,mouse,100
2398,squirrel,8
2399,deer,8
2399,mouse,100
2399,squirrel,8
2400,deer,8
2400,mouse,100
2400,squirrel,8
2401,deer,8
2401,mouse,100
2401,squirrel,8
2402,deer,8
2402,mouse,100
2402,squirrel,8
2403,deer,8
2403,mouse,100
2403,squirrel,8
2404,deer,8
2404,mouse,100
2404,squirrel,8
2405,deer,8
2405,mouse,100
2405,squirrel,8
2406,deer,8
2406,mouse,100
2406,squirrel,8
2407,deer,8
2407,mouse,100
2407,squirrel,8
2408,deer,8
2408,mouse,100
2408,squirrel,8
2409,deer,8
2409,mouse,100
2409,squirrel,8
2410,deer,8
2410,mouse,100
2410,squirrel,8
2411,deer,8
2411,mouse,100
2411,squirrel,8
2412,deer,8
2412,mouse,100
2412,squirrel,8
2413,deer,8
2413,mouse,100
2413,squirrel,8
2414,deer,8
2414,mouse,100
2414,squirrel,8
2415,deer,8
2415,mouse,100
2415,squirrel,8
2416,deer,8
2416,mouse,100
2416,squirrel,8
2417,deer,8
2417,mouse,100
2417,squirrel,8
2418,deer,8
2418,mouse,100
2418,squirrel,8
2419,deer,8
2419,mouse,100
2419,squirrel,8
2420,deer,8
2420,mouse,100
2420,squirrel,8
2421,deer,8
2421,mouse,100
2421,squirrel,8
2422,deer,8
2422,mouse,100
2422,squirrel,8
2423,deer,8
2423,mouse,100
2423,squirrel,8
2424,deer,8
2424,mouse,100
2424,squirrel,8
2425,deer,8
2425,mouse,100
2425,squirrel,8
2426,deer,8
2426,mouse,100
2426,squirrel,8
2427,deer,8
2427,mouse,100
2427,squirrel,8
2428,deer,8
2428,mouse,100
2428,squirrel,8
2429,deer,8
2429,mouse,100
2429,squirrel,8
2430,deer,8
2430,mouse,100
2430,squirrel,8
2431,deer,8
2431,mouse,100
2431,squirrel,8
2432,deer,8
2432,mouse,100
2432,squirrel,8
2433,deer,8
2433,mouse,100
2433,squirrel,8
2434,deer,8
2434,mouse,100
2434,squirrel,8
2435,deer,8
2435,mouse,100
2435,squirrel,8
2436,deer,8
2436,mouse,100
2436,squirrel,8
2437,deer,8
2437,mouse,100
2437,squirrel,8
2438,deer,8
2438,mouse,100
2438,squirrel,8
2439,deer,8
2439,mouse,100
2439,squirrel,8
2440,deer,8
2440,mouse,100
2440,squirrel,8
2441,deer,8
2441,mouse,100
2441,squirrel,8
2442,deer,8
2442,mouse,100
2442,squirrel,8
2443,deer,8
2443,mouse,100
2443,squirrel,8
2444,deer,8
2444,mouse,100
2444,squirrel,8
2445,deer,8
2445,mouse,100
2445,squirrel,8
2446,deer,8
2446,mouse,100
2446,squirrel,8
2447,deer,8
2447,mouse,100
2447,squirrel,8
2448,deer,8
2448,mouse,100
2448,squirrel,8
2449,deer,8
2449,mouse,100
2449,squirrel,8
2450,deer,8
2450,mouse,100
2450,squirrel,8
2451,deer,8
2451,mouse,100
2451,squirrel,8
2452,deer,8
2452,mouse,100
2452,squirrel,8
2453,deer,8
2453,mouse,100
2453,squirrel,8
2454,deer,8
2454,mouse,100
2454,squirrel,8
2455,deer,8
2455,mouse,100
2455,squirrel,8
2456,deer,8
2456,mouse,100
2456,squirrel,8
2457,deer,8
2457,mouse,100
2457,squirrel,8
2458,deer,8
2458,mouse,100
2458,squirrel,8
2459,deer,8
2459,mouse,100
2459,squirrel,8
2460,deer,8
2460,mouse,100
2460,squirrel,8
2461,deer,8
2461,mouse,100
2461,squirrel,8
2462,deer,8
2462,mouse,100
2462,squirrel,8
2463,deer,8
2463,mouse,100
2463,squirrel,8
2464,deer,8
2464,mouse,100
2464,squirrel,8
2465,deer,8
2465,mouse,100
2465,squirrel,8
2466,deer,8
2466,mouse,100
2466,squirrel,8
2467,deer,8
2467,mouse,100
2467,squirrel,8
2468,deer,8
2468,mouse,100
2468,squirrel,8
2469,deer,8
2469,mouse,100
2469,squirrel,8
2470,deer,8
2470,mouse,100
2470,squirrel,8
2471,deer,8
2471,mouse,100
2471,squirrel,8
2472,deer,8
2472,mouse,100
2472,squirrel,8
2473,deer,8
2473,mouse,100
2473,squirrel,8
2474,deer,8
2474,mouse,100
2474,squirrel,8
2475,deer,8
2475,mouse,100
2475,squirrel,8
2476,deer,8
2476,mouse,100
2476,squirrel,8
2477,deer,8
2477,mouse,100
2477,squirrel,8
2478,deer,8
2478,mouse,100
2478,squirrel,8
2479,deer,8
2479,mouse,100
2479,squirrel,8
2480,deer,8
2480,mouse,100
2480,squirrel,8
2481,deer,8
2481,mouse,100
2481,squirrel,8
2482,deer,8
2482,mouse,100
2482,squirrel,8
2483,deer,8
2483,mouse,100
2483,squirrel,8
2484,deer,8
2484,mouse,100
2484,squirrel,8
2485,deer,8
2485,mouse,100
2485,squirrel,8
2486,deer,8
2486,mouse,100
2486,squirrel,8
2487,deer,8
2487,mouse,100
2487,squirrel,8
2488,deer,8
2488,mouse,100
2488,squirrel,8
2489,deer,8
2489,mouse,100
2489,squirrel,8
2490,deer,8
2490,mouse,100
2490,squirrel,8
2491,deer,8
2491,mouse,100
2491,squirrel,8
2492,deer,8
2492,mouse,100
2492,squirrel,8
2493,deer,8
2493,mouse,100
2493,squirrel,8
2494,deer,8
2494,mouse,100
2494,squirrel,8
2495,deer,8
2495,mouse,100
2495,squirrel,8
2496,deer,8
2496,mouse,100
2496,squirrel,8
2497,deer,8
2497,mouse,100
2497,squirrel,8
2498,deer,8
2498,mouse,100
2498,squirrel,8
2499,deer,8
2499,mouse,100
2499,squirrel,8
2500,deer,8
2500,mouse,100
2500,squirrel,8
2501,deer,8
2501,mouse,100
2501,squirrel,8
2502,deer,8
2502,mouse,100
2502,squirrel,8
2503,deer,8
2503,mouse,100
2503,squirrel,8
2504,deer,8
2504,mouse,100
2504,squirrel,8
2505,deer,8
2505,mouse,100
2505,squirrel,8
2506,deer,8
2506,mouse,100
2506,squirrel,8
2507,deer,8
2507,mouse,100
2507,squirrel,8
2508,deer,8
2508,mouse,100
2508,squirrel,8
2509,deer,8
2509,mouse,100
2509,squirrel,8
2510,deer,8
2510,mouse,100
2510,squirrel,8
2511,deer,8
2511,mouse,100
2511,squirrel,8
2512,deer,8
2512,mouse,100
2512,squirrel,8
2513,deer,8
2513,mouse,100
2513,squirrel,8
2514,deer,8
2514,mouse,100
2514,squirrel,8
2515,deer,8
2515,mouse,100
2515,squirrel,8
2516,deer,8
2516,mouse,100
2516,squirrel,8
2517,deer,8
2517,mouse,100
2517,squirrel,8
2518,deer,8
2518,mouse,100
2518,squirrel,8
2519,deer,8
2519,mouse,100
2519,squirrel,8
2520,deer,8
2520,mouse,100
2520,squirrel,8
2521,deer,8
2521,mouse,100
2521,squirrel,8
2522,deer,8
2522,mouse,100
2522,squirrel,8
2523,deer,8
2523,mouse,100
2523,squirrel,8
2524,deer,8
2524,mouse,100
2524,squirrel,8
2525,deer,8
2525,mouse,100
2525,squirrel,8
2526,deer,8
2526,mouse,100
2526,squirrel,8
2527,deer,8
2527,mouse,100
2527,squirrel,8
2528,deer,8
2528,mouse,100
2528,squirrel,8
2529,deer,8
2529,mouse,100
2529,squirrel,8
2530,deer,8
2530,mouse,100
2530,squirrel,8
2531,deer,8
2531,mouse,100
2531,squirrel,8
2532,deer,8
2532,mouse,100
2532,squirrel,8
2533,deer,8
2533,mouse,100
2533,squirrel,8
2534,deer,8
2534,mouse,100
2534,squirrel,8
2535,deer,8
2535,mouse,100
2535,squirrel,8
2536,deer,8
2536,mouse,100
2536,squirrel,8
2537,deer,8
2537,mouse,100
2537,squirrel,8
2538,deer,8
2538,mouse,100
2538,squirrel,8
2539,deer,8
2539,mouse,100
2539,squirrel,8
2540,deer,8
2540,mouse,100
2540,squirrel,8
2541,deer,8
2541,mouse,100
2541,squirrel,8
2542,deer,8
2542,mouse,100
2542,squirrel,8
2543,deer,8
2543,mouse,100
2543,squirrel,8
2544,deer,8
2544,mouse,100
2544,squirrel,8
2545,deer,8
2545,mouse,100
2545,squirrel,8
2546,deer,8
2546,mouse,100
2546,squirrel,8
2547,deer,8
2547,mouse,100
2547,squirrel,8
2548,deer,8
2548,mouse,100
2548,squirrel,8
2549,deer,8
2549,mouse,100
2549,squirrel,8
2550,deer,8
2550,mouse,100
2550,squirrel,8
2551,deer,8
2551,mouse,100
2551,squirrel,8
2552,deer,8
2552,mouse,100
2552,squirrel,8
2553,deer,8
2553,mouse,100
2553,squirrel,8
2554,deer,8
2554,mouse,100
2554,squirrel,8
2555,deer,8
2555,mouse,100
2555,squirrel,8
2556,deer,8
2556,mouse,100
2556,squirrel,8
2557,deer,8
2557,mouse,100
2557,squirrel,8
2558,deer,8
2558,mouse,100
2558,squirrel,8
2559,deer,8
2559,mouse,100
2559,squirrel,8
2560,deer,8
2560,mouse,100
2560,squirrel,8
2561,deer,8
2561,mouse,100
2561,squirrel,8
2562,deer,8
2562,mouse,100
2562,squirrel,8
2563,deer,8
2563,mouse,100
2563,squirrel,8
2564,deer,8
2564,mouse,100
2564,squirrel,8
2565,deer,8
2565,mouse,100
2565,squirrel,8
2566,deer,8
2566,mouse,100
2566,squirrel,8
2567,deer,8
2567,mouse,100
2567,squirrel,8
2568,deer,8
2568,mouse,100
2568,squirrel,8
2569,deer,8
2569,mouse,100
2569,squirrel,8
2570,deer,8
2570,mouse,100
2570,squirrel,8
2571,deer,8
2571,mouse,100
2571,squirrel,8
2572,deer,8
2572,mouse,100
2572,squirrel,8
2573,deer,8
2573,mouse,100
2573,squirrel,8
2574,deer,8
2574,mouse,100
2574,squirrel,8
2575,deer,8
2575,mouse,100
2575,squirrel,8
2576,deer,8
2576,mouse,100
2576,squirrel,8
2577,deer,8
2577,mouse,100
2577,squirrel,8
2578,deer,8
2578,mouse,100
2578,squirrel,8
2579,deer,8
2579,mouse,100
2579,squirrel,8
2580,deer,8
2580,mouse,100
2580,squirrel,8
2581,deer,8
2581,mouse,100
2581,squirrel,8
2582,deer,8
2582,mouse,100
2582,squirrel,8
2583,deer,8
2583,mouse,100
2583,squirrel,8
2584,deer,8
2584,mouse,100
2584,squirrel,8
2585,deer,8
2585,mouse,100
2585,squirrel,8
2586,deer,8
2586,mouse,100
2586,squirrel,8
2587,deer,8
2587,mouse,100
2587,squirrel,8
2588,deer,8
2588,mouse,100
2588,squirrel,8
2589,deer,8
2589,mouse,100
2589,squirrel,8
2590,deer,8
2590,mouse,100
2590,squirrel,8
2591,deer,8
2591,mouse,100
2591,squirrel,8
2592,deer,8
2592,mouse,100
2592,squirrel,8
2593,deer,8
2593,mouse,100
2593,squirrel,8
2594,deer,8
2594,mouse,100
2594,squirrel,8
2595,deer,8
2595,mouse,100
2595,squirrel,8
2596,deer,8
2596,mouse,100
2596,squirrel,8
2597,deer,8
2597,mouse,100
2597,squirrel,8
2598,deer,8
2598,mouse,100
2598,squirrel,8
2599,deer,8
2599,mouse,100
2599,squirrel,8
2600,deer,8
2600,mouse,100
2600,squirrel,8
2601,deer,8
2601,mouse,100
2601,squirrel,8
2602,deer,8
2602,mouse,100
2602,squirrel,8
2603,deer,8
2603,mouse,100
2603,squirrel,8
2604,deer,8
2604,mouse,100
2604,squirrel,8
2605,deer,8
2605,mouse,100
2605,squirrel,8
2606,deer,8
2606,mouse,100
2606,squirrel,8
2607,deer,8
2607,mouse,100
2607,squirrel,8
2608,deer,8
2608,mouse,100
2608,squirrel,8
2609,deer,8
2609,mouse,100
2609,squirrel,8
2610,deer,8
2610,mouse,100
2610,squirrel,8
2611,deer,8
2611,mouse,100
2611,squirrel,8
2612,deer,8
2612,mouse,100
2612,squirrel,8
2613,deer,8
2613,mouse,100
2613,squirrel,8
2614,deer,8
2614,mouse,100
2614,squirrel,8
2615,deer,8
2615,mouse,100
2615,squirrel,8
2616,deer,8
2616,mouse,100
2616,squirrel,8
2617,deer,8
2617,mouse,100
2617,squirrel,8
2618,deer,8
2618,mouse,100
2618,squirrel,8
2619,deer,8
2619,mouse,100
2619,squirrel,8
2620,deer,8
2620,mouse,100
2620,squirrel,8
2621,deer,8
2621,mouse,100
2621,squirrel,8
2622,deer,8
2622,mouse,100
2622,squirrel,8
2623,deer,8
2623,mouse,100
2623,squirrel,8
2624,deer,8
2624,mouse,100
2624,squirrel,8
2625,deer,8
2625,mouse,100
2625,squirrel,8
2626,deer,8
2626,mouse,100
2626,squirrel,8
2627,deer,8
2627,mouse,100
2627,squirrel,8
2628,deer,8
2628,mouse,100
2628,squirrel,8
2629,deer,8
2629,mouse,100
2629,squirrel,8
2630,deer,8
2630,mouse,100
2630,squirrel,8
2631,deer,8
2631,mouse,100
2631,squirrel,8
2632,deer,8
2632,mouse,100
2632,squirrel,8
2633,deer,8
2633,mouse,100
2633,squirrel,8
2634,deer,8
2634,mouse,100
2634,squirrel,8
2635,deer,8
2635,mouse,100
2635,squirrel,8
2636,deer,8
2636,mouse,100
2636,squirrel,8
2637,deer,8
2637,mouse,100
2637,squirrel,8
2638,deer,8
2638,mouse,100
2638,squirrel,8
2639,deer,8
2639,mouse,100
2639,squirrel,8
2640,deer,8
2640,mouse,100
2640,squirrel,8
2641,deer,8
2641,mouse,100
2641,squirrel,8
2642,deer,8
2642,mouse,100
2642,squirrel,8
2643,deer,8
2643,mouse,100
2643,squirrel,8
2644,deer,8
2644,mouse,100
2644,squirrel,8
2645,deer,8
2645,mouse,100
2645,squirrel,8
2646,deer,8
2646,mouse,100
2646,squirrel,8
2647,deer,8
2647,mouse,100
2647,squirrel,8
2648,deer,8
2648,mouse,100
2648,squirrel,8
2649,deer,8
2649,mouse,100
2649,squirrel,8
2650,deer,8
2650,mouse,100
2650,squirrel,8
2651,deer,8
2651,mouse,100
2651,squirrel,8
2652,deer,8
2652,mouse,100
2652,squirrel,8
2653,deer,8
2653,mouse,100
2653,squirrel,8
2654,deer,8
2654,mouse,100
2654,squirrel,8
2655,deer,8
2655,mouse,100
2655,squirrel,8
2656,deer,8
2656,mouse,100
2656,squirrel,8
2657,deer,8
2657,mouse,100
2657,squirrel,8
2658,deer,8
2658,mouse,100
2658,squirrel,8
2659,deer,8
2659,mouse,100
2659,squirrel,8
2660,deer,8
2660,mouse,100
2660,squirrel,8
2661,deer,8
2661,mouse,100
2661,squirrel,8
2662,deer,8
2662,mouse,100
2662,squirrel,8
2663,deer,8
2663,mouse,100
2663,squirrel,8
2664,deer,8
2664,mouse,100
2664,squirrel,8
2665,deer,8
2665,mouse,100
2665,squirrel,8
2666,deer,8
2666,mouse,100
2666,squirrel,8
2667,deer,8
2667,mouse,100
2667,squirrel,8
2668,deer,8
2668,mouse,100
2668,squirrel,8
2669,deer,8
2669,mouse,100
2669,squirrel,8
2670,deer,8
2670,mouse,100
2670,squirrel,8
2671,deer,8
2671,mouse,100
2671,squirrel,8
2672,deer,8
2672,mouse,100
2672,squirrel,8
2673,deer,8
2673,mouse,100
2673,squirrel,8
2674,deer,8
2674,mouse,100
2674,squirrel,8
2675,deer,8
2675,mouse,100
2675,squirrel,8
2676,deer,8
2676,mouse,100
2676,squirrel,8
2677,deer,8
2677,mouse,100
2677,squirrel,8
2678,deer,8
2678,mouse,100
2678,squirrel,8
2679,deer,8
2679,mouse,100
2679,squirrel,8
2680,deer,8
2680,mouse,100
2680,squirrel,8
2681,deer,8
2681,mouse,100
2681,squirrel,8
2682,deer,8
2682,mouse,100
2682,squirrel,8
2683,deer,8
2683,mouse,100
2683,squirrel,8
2684,deer,8
2684,mouse,100
2684,squirrel,8
2685,deer,8
2685,mouse,100
2685,squirrel,8
2686,deer,8
2686,mouse,100
2686,squirrel,8
2687,deer,8
2687,mouse,100
2687,squirrel,8
2688,deer,8
2688,mouse,100
2688,squirrel,8
2689,deer,8
2689,mouse,100
2689,squirrel,8
2690,deer,8
2690,mouse,100
2690,squirrel,8
2691,deer,8
2691,mouse,100
2691,squirrel,8
2692,deer,8
2692,mouse,100
2692,squirrel,8
2693,deer,8
2693,mouse,100
2693,squirrel,8
2694,deer,8
2694,mouse,100
2694,squirrel,8
2695,deer,8
2695,mouse,100
2695,squirrel,8
2696,deer,8
2696,mouse,100
2696,squirrel,8
2697,deer,8
2697,mouse,100
2697,squirrel,8
2698,deer,8
2698,mouse,100
2698,squirrel,8
2699,deer,8
2699,mouse,100
2699,squirrel,8
2700,deer,8
2700,mouse,100
2700,squirrel,8
2701,deer,8
2701,mouse,100
